p,min1,max1,min2,max2,name1,name2
0.010010428,48.8,93.4,20,47,AQI Data O3,Traffic Data Low
0.010010428,50.3,93.4,19,47,AQI Data O3,Traffic Data Low
0.010010428,67.1,93.4,18,47,AQI Data O3,Traffic Data Low
0.010010428,67.3,93.4,18,47,AQI Data O3,Traffic Data Low
0.010010428,90,93.4,17,47,AQI Data O3,Traffic Data Low
0.010052138,93.8,93.8,15,46,AQI Data O3,Traffic Data Low
0.010010428,90,96.1,17,46,AQI Data O3,Traffic Data Low
0.010010428,94.5,96.1,17,47,AQI Data O3,Traffic Data Low
0.010385819,96.1,96.1,15,48,AQI Data O3,Traffic Data Low
0.010052138,97,98.1,17,46,AQI Data O3,Traffic Data Low
0.010010428,39.1,99.3,20,46,AQI Data O3,Traffic Data Low
0.010010428,90,99.3,18,46,AQI Data O3,Traffic Data Low
0.010010428,94.5,99.3,18,46,AQI Data O3,Traffic Data Low
0.010052138,96.1,99.3,18,46,AQI Data O3,Traffic Data Low
0.010093848,99.3,99.3,15,49,AQI Data O3,Traffic Data Low
0.010093848,100.4,100.4,17,45,AQI Data O3,Traffic Data Low
0.010010428,35.8,101.1,20,45,AQI Data O3,Traffic Data Low
0.010010428,90,101.1,18,45,AQI Data O3,Traffic Data Low
0.010010428,94.5,101.1,18,45,AQI Data O3,Traffic Data Low
0.010052138,96.1,101.1,18,45,AQI Data O3,Traffic Data Low
0.010052138,99.3,101.1,18,45,AQI Data O3,Traffic Data Low
0.010010428,90,102.5,18,44,AQI Data O3,Traffic Data Low
0.010010428,94.5,102.5,18,44,AQI Data O3,Traffic Data Low
0.010052138,96.1,102.5,18,44,AQI Data O3,Traffic Data Low
0.010052138,99.3,102.5,18,44,AQI Data O3,Traffic Data Low
0.010052138,102.5,102.5,15,47,AQI Data O3,Traffic Data Low
0.010010428,19.9,102.7,34,43,AQI Data O3,Traffic Data Low
0.010010428,20.8,102.7,20,43,AQI Data O3,Traffic Data Low
0.010010428,26.1,102.7,20,44,AQI Data O3,Traffic Data Low
0.010010428,90,102.7,19,44,AQI Data O3,Traffic Data Low
0.010010428,94.5,102.7,19,44,AQI Data O3,Traffic Data Low
0.010052138,96.1,102.7,19,44,AQI Data O3,Traffic Data Low
0.010052138,99.3,102.7,19,44,AQI Data O3,Traffic Data Low
0.010052138,102.5,102.7,19,44,AQI Data O3,Traffic Data Low
0.010302398,105.7,105.7,15,46,AQI Data O3,Traffic Data Low
0.010010428,26.1,107.7,35,44,AQI Data O3,Traffic Data Low
0.010010428,90,107.7,35,44,AQI Data O3,Traffic Data Low
0.010010428,94.5,107.7,35,44,AQI Data O3,Traffic Data Low
0.010010428,96.1,107.7,35,44,AQI Data O3,Traffic Data Low
0.010010428,99.3,107.7,35,44,AQI Data O3,Traffic Data Low
0.010010428,102.5,107.7,35,44,AQI Data O3,Traffic Data Low
0.010218978,108.9,108.9,16,46,AQI Data O3,Traffic Data Low
0.010302398,109.1,109.1,19,43,AQI Data O3,Traffic Data Low
0.010010428,90,109.7,19,33,AQI Data O3,Traffic Data Low
0.010010428,94.5,109.7,19,33,AQI Data O3,Traffic Data Low
0.010010428,96.1,109.7,19,33,AQI Data O3,Traffic Data Low
0.010010428,99.3,109.7,19,33,AQI Data O3,Traffic Data Low
0.010010428,102.5,109.7,19,33,AQI Data O3,Traffic Data Low
0.010010428,110,110.3,19,33,AQI Data O3,Traffic Data Low
0.010010428,110.5,110.5,20,43,AQI Data O3,Traffic Data Low
0.010010428,110.9,111.1,19,43,AQI Data O3,Traffic Data Low
0.010010428,111.5,111.5,19,43,AQI Data O3,Traffic Data Low
0.010010428,111.7,111.7,19,43,AQI Data O3,Traffic Data Low
0.010010428,110.8,112.1,19,33,AQI Data O3,Traffic Data Low
0.01084463,112.1,112.1,16,46,AQI Data O3,Traffic Data Low
0.010010428,112.1,113.1,20,43,AQI Data O3,Traffic Data Low
0.010010428,113.4,113.9,19,33,AQI Data O3,Traffic Data Low
0.010010428,114.1,114.1,19,33,AQI Data O3,Traffic Data Low
0.010010428,16.1,114.5,37,40,AQI Data O3,Traffic Data Low
0.010010428,18.1,114.5,37,41,AQI Data O3,Traffic Data Low
0.010010428,18.9,114.5,37,43,AQI Data O3,Traffic Data Low
0.010010428,19.1,114.5,35,43,AQI Data O3,Traffic Data Low
0.010010428,18.9,115.1,35,35,AQI Data O3,Traffic Data Low
0.010010428,19.1,115.1,35,38,AQI Data O3,Traffic Data Low
0.010010428,115.1,115.1,40,43,AQI Data O3,Traffic Data Low
0.010010428,115.3,115.3,15,44,AQI Data O3,Traffic Data Low
0.010010428,18.9,115.7,40,42,AQI Data O3,Traffic Data Low
0.010010428,19.1,115.7,36,38,AQI Data O3,Traffic Data Low
0.010010428,19.1,115.7,40,42,AQI Data O3,Traffic Data Low
0.010010428,19.1,115.8,37,37,AQI Data O3,Traffic Data Low
0.010010428,90,115.8,20,33,AQI Data O3,Traffic Data Low
0.010010428,94.5,115.8,20,33,AQI Data O3,Traffic Data Low
0.010010428,96.1,115.8,20,33,AQI Data O3,Traffic Data Low
0.010010428,99.3,115.8,20,33,AQI Data O3,Traffic Data Low
0.010010428,102.5,115.8,20,33,AQI Data O3,Traffic Data Low
0.010010428,116.1,116.2,40,42,AQI Data O3,Traffic Data Low
0.010010428,116.1,116.3,20,33,AQI Data O3,Traffic Data Low
0.010010428,18.9,118.1,40,41,AQI Data O3,Traffic Data Low
0.010010428,19.1,118.1,40,41,AQI Data O3,Traffic Data Low
0.010010428,19.3,118.1,20,32,AQI Data O3,Traffic Data Low
0.010135558,118.1,118.1,20,33,AQI Data O3,Traffic Data Low
0.010093848,118.5,118.5,17,43,AQI Data O3,Traffic Data Low
0.010010428,18.9,119,21,32,AQI Data O3,Traffic Data Low
0.010010428,119.4,119.4,21,32,AQI Data O3,Traffic Data Low
0.010010428,16.4,121.7,22,32,AQI Data O3,Traffic Data Low
0.010010428,121.7,121.7,16,45,AQI Data O3,Traffic Data Low
0.010093848,124.5,124.5,22,32,AQI Data O3,Traffic Data Low
0.010260688,124.9,124.9,18,43,AQI Data O3,Traffic Data Low
0.010010428,16.1,125.7,22,31,AQI Data O3,Traffic Data Low
0.010010428,127.1,127.1,22,31,AQI Data O3,Traffic Data Low
0.010010428,128.1,128.1,18,38,AQI Data O3,Traffic Data Low
0.010344108,131.3,131.3,21,33,AQI Data O3,Traffic Data Low
0.010344108,134.5,134.5,23,32,AQI Data O3,Traffic Data Low
0.010010428,12.5,135.1,23,30,AQI Data O3,Traffic Data Low
0.010010428,13.3,135.1,23,31,AQI Data O3,Traffic Data Low
0.01080292,137.7,137.7,23,31,AQI Data O3,Traffic Data Low
0.010010428,7.3,137.8,24,24,AQI Data O3,Traffic Data Low
0.010010428,8.1,137.8,24,25,AQI Data O3,Traffic Data Low
0.010010428,8.6,137.8,24,25,AQI Data O3,Traffic Data Low
0.010010428,10.1,137.8,24,29,AQI Data O3,Traffic Data Low
0.010010428,11.8,137.8,24,30,AQI Data O3,Traffic Data Low
0.010010428,13.3,137.8,24,31,AQI Data O3,Traffic Data Low
0.010010428,13.3,138.1,25,31,AQI Data O3,Traffic Data Low
0.010010428,138.4,139.2,24,30,AQI Data O3,Traffic Data Low
0.010010428,13.3,139.9,25,30,AQI Data O3,Traffic Data Low
0.010010428,139.4,139.9,24,30,AQI Data O3,Traffic Data Low
0.010010428,13.3,140.1,26,30,AQI Data O3,Traffic Data Low
0.010010428,139.4,140.1,26,30,AQI Data O3,Traffic Data Low
0.010385819,140.9,140.9,23,31,AQI Data O3,Traffic Data Low
0.010010428,140.9,141.1,26,30,AQI Data O3,Traffic Data Low
0.010135558,141.1,141.1,24,30,AQI Data O3,Traffic Data Low
0.010010428,8.6,142.1,27,28,AQI Data O3,Traffic Data Low
0.010010428,13.3,142.1,27,30,AQI Data O3,Traffic Data Low
0.010010428,139.4,142.1,27,30,AQI Data O3,Traffic Data Low
0.010010428,13.3,142.2,28,30,AQI Data O3,Traffic Data Low
0.010010428,139.4,142.2,28,30,AQI Data O3,Traffic Data Low
0.010010428,142.4,142.7,28,30,AQI Data O3,Traffic Data Low
0.010010428,8.1,142.8,28,28,AQI Data O3,Traffic Data Low
0.010010428,13.3,142.8,28,29,AQI Data O3,Traffic Data Low
0.010010428,139.4,142.8,28,29,AQI Data O3,Traffic Data Low
0.010010428,13.3,143.5,29,29,AQI Data O3,Traffic Data Low
0.010010428,139.4,143.5,29,29,AQI Data O3,Traffic Data Low
0.010135558,144.1,144.1,27,30,AQI Data O3,Traffic Data Low
0.010010428,144.1,144.7,29,29,AQI Data O3,Traffic Data Low
0.010010428,146.1,146.1,29,29,AQI Data O3,Traffic Data Low
0.010010428,146.9,147.1,29,29,AQI Data O3,Traffic Data Low
0.010177268,147.3,147.3,26,31,AQI Data O3,Traffic Data Low
0.010093848,153.7,153.7,28,29,AQI Data O3,Traffic Data Low
0.010010428,2.1,2.1,25,39,AQI Data O3,Traffic Data Low
0.010344108,3.3,3.3,28,37,AQI Data O3,Traffic Data Low
0.010302398,3.5,3.5,28,38,AQI Data O3,Traffic Data Low
0.010010428,4.5,4.7,27,32,AQI Data O3,Traffic Data Low
0.010093848,5.1,5.4,27,36,AQI Data O3,Traffic Data Low
0.010010428,3.1,5.7,29,30,AQI Data O3,Traffic Data Low
0.010010428,3.3,5.7,28,31,AQI Data O3,Traffic Data Middle
0.010010428,4.1,5.7,28,32,AQI Data O3,Traffic Data Middle
0.010010428,5.1,5.7,28,36,AQI Data O3,Traffic Data Middle
0.010010428,5.6,5.7,27,36,AQI Data O3,Traffic Data Middle
0.010010428,5.7,5.7,27,37,AQI Data O3,Traffic Data Middle
0.010093848,5.9,5.9,27,37,AQI Data O3,Traffic Data Middle
0.010177268,6.1,6.1,27,38,AQI Data O3,Traffic Data Middle
0.010010428,6.5,6.5,27,39,AQI Data O3,Traffic Data Middle
0.010010428,6.5,6.6,27,38,AQI Data O3,Traffic Data Middle
0.010010428,7.1,7.1,27,38,AQI Data O3,Traffic Data Middle
0.010052138,7.4,7.4,27,38,AQI Data O3,Traffic Data Middle
0.010218978,8.1,8.1,28,39,AQI Data O3,Traffic Data Middle
0.010344108,12.9,12.9,26,40,AQI Data O3,Traffic Data Middle
0.010052138,16.1,16.1,26,41,AQI Data O3,Traffic Data Middle
0.010135558,18.9,18.9,26,40,AQI Data O3,Traffic Data Middle
0.01092805,19.3,19.3,26,41,AQI Data O3,Traffic Data Middle
0.010010428,21.5,22.1,26,41,AQI Data O3,Traffic Data Middle
0.010052138,22.5,22.5,24,41,AQI Data O3,Traffic Data Middle
0.010010428,22.8,23.1,26,41,AQI Data O3,Traffic Data Middle
0.01080292,25.7,25.7,25,41,AQI Data O3,Traffic Data Middle
0.010177268,28.1,28.1,25,41,AQI Data O3,Traffic Data Middle
0.010010428,28.4,28.4,25,41,AQI Data O3,Traffic Data Middle
0.010052138,32.1,32.1,24,41,AQI Data O3,Traffic Data Middle
0.010510949,35.2,35.2,25,42,AQI Data O3,Traffic Data Middle
0.010510949,35.3,35.3,24,41,AQI Data O3,Traffic Data Middle
0.010093848,38.5,38.5,23,42,AQI Data O3,Traffic Data Middle
0.01080292,41.7,41.7,23,41,AQI Data O3,Traffic Data Middle
0.010052138,44.4,44.4,23,41,AQI Data O3,Traffic Data Middle
0.01088634,44.9,44.9,23,41,AQI Data O3,Traffic Data Middle
0.01088634,48.1,48.1,23,41,AQI Data O3,Traffic Data Middle
0.010135558,51.3,51.3,23,42,AQI Data O3,Traffic Data Middle
0.010135558,54.5,54.5,22,42,AQI Data O3,Traffic Data Middle
0.010510949,57.7,57.7,23,42,AQI Data O3,Traffic Data Middle
0.01096976,60.9,60.9,23,42,AQI Data O3,Traffic Data Middle
0.010636079,64.1,64.1,22,42,AQI Data O3,Traffic Data Middle
0.010218978,67.3,67.3,23,43,AQI Data O3,Traffic Data Middle
0.010385819,70.5,70.5,22,43,AQI Data O3,Traffic Data Middle
0.010344108,73.7,73.7,21,43,AQI Data O3,Traffic Data Middle
0.011345151,76.9,76.9,22,43,AQI Data O3,Traffic Data Middle
0.010093848,77.2,77.2,22,41,AQI Data O3,Traffic Data Middle
0.010093848,78.4,78.4,22,41,AQI Data O3,Traffic Data Middle
0.010135558,79,79,22,41,AQI Data O3,Traffic Data Middle
0.010010428,79.9,80.1,22,41,AQI Data O3,Traffic Data Middle
0.010010428,80.1,80.1,21,43,AQI Data O3,Traffic Data Middle
0.01096976,83.3,83.3,21,43,AQI Data O3,Traffic Data Middle
0.010010428,86.5,86.5,21,43,AQI Data O3,Traffic Data Middle
0.010093848,89.7,89.7,22,42,AQI Data O3,Traffic Data Middle
0.010636079,92.9,92.9,22,42,AQI Data O3,Traffic Data Middle
0.010010428,23.3,95.1,26,41,AQI Data O3,Traffic Data Middle
0.010010428,28.9,95.1,25,41,AQI Data O3,Traffic Data Middle
0.010010428,39.1,95.1,24,41,AQI Data O3,Traffic Data Middle
0.010010428,49.2,95.1,23,41,AQI Data O3,Traffic Data Middle
0.010135558,96.1,96.1,22,42,AQI Data O3,Traffic Data Middle
0.010010428,96.1,96.2,23,41,AQI Data O3,Traffic Data Middle
0.010010428,97,97.5,23,41,AQI Data O3,Traffic Data Middle
0.010010428,49.2,97.6,23,40,AQI Data O3,Traffic Data Middle
0.010010428,97.7,97.7,24,41,AQI Data O3,Traffic Data Middle
0.010010428,98.1,98.6,24,41,AQI Data O3,Traffic Data Middle
0.010010428,99.1,99.1,24,41,AQI Data O3,Traffic Data Middle
0.010510949,99.3,99.3,22,41,AQI Data O3,Traffic Data Middle
0.010010428,97.7,100.1,24,40,AQI Data O3,Traffic Data Middle
0.010302398,100.4,100.4,25,41,AQI Data O3,Traffic Data Middle
0.010010428,100.5,100.5,24,40,AQI Data O3,Traffic Data Middle
0.010302398,100.6,100.6,25,41,AQI Data O3,Traffic Data Middle
0.01076121,102.5,102.5,23,41,AQI Data O3,Traffic Data Middle
0.01080292,105.7,105.7,24,41,AQI Data O3,Traffic Data Middle
0.010010428,97.7,106.4,25,40,AQI Data O3,Traffic Data Middle
0.010510949,108.9,108.9,24,41,AQI Data O3,Traffic Data Middle
0.010719499,112.1,112.1,24,41,AQI Data O3,Traffic Data Middle
0.010010428,115.3,115.3,24,41,AQI Data O3,Traffic Data Middle
0.010010428,19.3,118.5,26,40,AQI Data O3,Traffic Data Middle
0.010052138,118.9,119,26,40,AQI Data O3,Traffic Data Middle
0.010218978,121.7,121.7,25,40,AQI Data O3,Traffic Data Middle
0.011803962,124.9,124.9,26,40,AQI Data O3,Traffic Data Middle
0.01092805,128.1,128.1,26,40,AQI Data O3,Traffic Data Middle
0.010010428,12.9,130.1,27,40,AQI Data O3,Traffic Data Middle
0.010010428,130.8,131.1,27,40,AQI Data O3,Traffic Data Middle
0.011470282,131.3,131.3,26,40,AQI Data O3,Traffic Data Middle
0.010010428,8.5,131.7,27,38,AQI Data O3,Traffic Data Middle
0.010010428,9.7,131.7,27,39,AQI Data O3,Traffic Data Middle
0.010010428,131.9,132.1,27,39,AQI Data O3,Traffic Data Middle
0.010010428,5.9,134.5,28,37,AQI Data O3,Traffic Data Middle
0.010010428,6.5,134.5,28,38,AQI Data O3,Traffic Data Middle
0.010010428,9.7,134.5,28,39,AQI Data O3,Traffic Data Middle
0.010552659,134.5,134.5,27,40,AQI Data O3,Traffic Data Middle
0.010010428,134.7,135.1,28,39,AQI Data O3,Traffic Data Middle
0.010010428,5.9,137,28,28,AQI Data O3,Traffic Data Middle
0.010010428,6.5,137,28,28,AQI Data O3,Traffic Data Middle
0.010010428,9.7,137,28,28,AQI Data O3,Traffic Data Middle
0.010010428,134.5,137,28,28,AQI Data O3,Traffic Data Middle
0.010385819,137.7,137.7,28,40,AQI Data O3,Traffic Data Middle
0.010093848,140.9,140.9,28,40,AQI Data O3,Traffic Data Middle
0.010010428,9.7,147.1,30,39,AQI Data O3,Traffic Data Middle
0.010010428,134.5,147.1,30,39,AQI Data O3,Traffic Data Middle
0.01096976,147.3,147.3,30,39,AQI Data O3,Traffic Data Middle
0.010010428,9.7,148.2,31,39,AQI Data O3,Traffic Data Middle
0.010010428,134.5,148.2,31,39,AQI Data O3,Traffic Data Middle
0.010010428,149,149.1,30,38,AQI Data O3,Traffic Data Middle
0.010135558,150.5,150.5,30,39,AQI Data O3,Traffic Data Middle
0.010552659,153.7,153.7,30,39,AQI Data O3,Traffic Data Middle
0.010052138,156.9,156.9,30,38,AQI Data O3,Traffic Data Middle
0.010218978,158.1,158.1,30,38,AQI Data O3,Traffic Data Middle
0.010010428,9.7,158.5,31,38,AQI Data O3,Traffic Data Middle
0.010010428,134.5,158.5,31,38,AQI Data O3,Traffic Data Middle
0.010052138,159.1,159.1,31,38,AQI Data O3,Traffic Data Middle
0.010010428,9.7,159.9,32,38,AQI Data O3,Traffic Data Middle
0.010010428,134.5,159.9,32,38,AQI Data O3,Traffic Data Middle
0.010010428,9.7,160.1,33,38,AQI Data O3,Traffic Data Middle
0.010010428,134.5,160.1,33,38,AQI Data O3,Traffic Data Middle
0.01088634,160.1,160.1,31,38,AQI Data O3,Traffic Data Middle
0.010010428,160.9,161,33,38,AQI Data O3,Traffic Data Middle
0.010010428,161.4,161.7,33,38,AQI Data O3,Traffic Data Middle
0.010010428,9.7,162.1,34,38,AQI Data O3,Traffic Data Middle
0.010010428,134.5,162.1,34,38,AQI Data O3,Traffic Data Middle
0.010010428,160.1,162.1,34,38,AQI Data O3,Traffic Data Middle
0.010052138,162.1,162.1,33,38,AQI Data O3,Traffic Data Middle
0.010010428,162.5,162.7,34,38,AQI Data O3,Traffic Data Middle
0.010010428,162.9,162.9,34,38,AQI Data O3,Traffic Data Middle
0.010177268,163.3,163.3,34,38,AQI Data O3,Traffic Data Middle
0.010010428,9.7,163.4,34,37,AQI Data O3,Traffic Data Middle
0.010010428,134.5,163.4,34,37,AQI Data O3,Traffic Data Middle
0.010010428,160.1,163.4,34,37,AQI Data O3,Traffic Data Middle
0.010010428,162.1,163.4,34,37,AQI Data O3,Traffic Data Middle
0.010302398,164.1,164.1,34,38,AQI Data O3,Traffic Data Middle
0.010010428,9.7,165.7,35,37,AQI Data O3,Traffic Data Middle
0.010010428,134.5,165.7,35,37,AQI Data O3,Traffic Data Middle
0.010010428,160.1,165.7,35,37,AQI Data O3,Traffic Data Middle
0.010010428,162.1,165.7,35,37,AQI Data O3,Traffic Data Middle
0.010010428,163.8,165.7,34,37,AQI Data O3,Traffic Data Middle
0.010218978,165.7,165.7,33,37,AQI Data O3,Traffic Data Middle
0.010010428,166,166.3,34,37,AQI Data O3,Traffic Data Middle
0.010177268,166.5,166.5,34,37,AQI Data O3,Traffic Data Middle
0.010010428,163.8,166.8,34,36,AQI Data O3,Traffic Data Middle
0.010010428,165.7,166.8,34,36,AQI Data O3,Traffic Data Middle
0.010010428,167.1,167.3,34,36,AQI Data O3,Traffic Data Middle
0.010010428,167.3,167.3,34,37,AQI Data O3,Traffic Data Middle
0.010052138,168.1,168.1,34,37,AQI Data O3,Traffic Data Middle
0.010010428,163.8,168.2,35,36,AQI Data O3,Traffic Data Middle
0.010010428,165.7,168.2,35,36,AQI Data O3,Traffic Data Middle
0.010052138,171.3,171.3,35,36,AQI Data O3,Traffic Data Middle
0.010093848,172.9,172.9,35,36,AQI Data O3,Traffic Data Middle
0.010010428,173.7,173.7,34,37,AQI Data O3,Traffic Data Middle
0.010010428,163.8,178.5,35,35,AQI Data O3,Traffic Data Middle
0.010010428,165.7,178.5,35,35,AQI Data O3,Traffic Data Middle
0.010010428,179.3,179.3,35,35,AQI Data O3,Traffic Data Middle
0.010010428,179.9,180.1,35,35,AQI Data O3,Traffic Data Middle
0.010135558,180.9,180.9,35,35,AQI Data O3,Traffic Data Middle
0.010218978,188.1,188.1,35,35,AQI Data O3,Traffic Data Middle
0.011303441,2.1,2.1,5,8,AQI Data O3,Traffic Data Middle
0.010302398,2.1,2.1,10,13,AQI Data O3,Traffic Data Middle
0.010719499,3.5,3.5,12,13,AQI Data O3,Traffic Data Middle
0.01084463,6.5,6.5,6,8,AQI Data O3,Traffic Data Middle
0.010636079,6.5,6.5,10,13,AQI Data O3,Traffic Data Middle
0.010135558,9.7,9.7,5,13,AQI Data O3,Traffic Data Middle
0.010010428,10.1,10.1,6,8,AQI Data O3,Traffic Data High
0.01096976,12.9,12.9,5,13,AQI Data O3,Traffic Data High
0.010093848,13.3,13.3,5,8,AQI Data O3,Traffic Data High
0.010135558,13.3,13.3,10,13,AQI Data O3,Traffic Data High
0.010010428,14.1,14.1,10,13,AQI Data O3,Traffic Data High
0.010344108,16.1,16.1,5,14,AQI Data O3,Traffic Data High
0.010052138,19.3,19.3,4,15,AQI Data O3,Traffic Data High
0.010594369,22.5,22.5,4,16,AQI Data O3,Traffic Data High
0.010177268,25.7,25.7,4,16,AQI Data O3,Traffic Data High
0.010093848,28.9,28.9,4,17,AQI Data O3,Traffic Data High
0.010010428,30.9,31.1,4,15,AQI Data O3,Traffic Data High
0.010218978,31.6,31.6,4,15,AQI Data O3,Traffic Data High
0.010677789,32.1,32.1,4,16,AQI Data O3,Traffic Data High
0.010010428,27.6,32.3,5,15,AQI Data O3,Traffic Data High
0.010093848,34.1,34.1,4,16,AQI Data O3,Traffic Data High
0.010260688,35.3,35.3,4,16,AQI Data O3,Traffic Data High
0.010010428,37.3,37.3,4,16,AQI Data O3,Traffic Data High
0.010218978,38.5,38.5,4,17,AQI Data O3,Traffic Data High
0.010427529,41.7,41.7,4,16,AQI Data O3,Traffic Data High
0.010010428,43.1,43.2,4,16,AQI Data O3,Traffic Data High
0.01092805,44.9,44.9,4,17,AQI Data O3,Traffic Data High
0.010302398,48.1,48.1,4,17,AQI Data O3,Traffic Data High
0.012721585,64.1,64.1,4,18,AQI Data O3,Traffic Data High
0.012638165,67.3,67.3,4,18,AQI Data O3,Traffic Data High
0.011470282,73.7,73.7,3,18,AQI Data O3,Traffic Data High
0.010135558,73.7,75.5,4,18,AQI Data O3,Traffic Data High
0.010385819,76.9,76.9,3,17,AQI Data O3,Traffic Data High
0.012221064,80.1,80.1,3,17,AQI Data O3,Traffic Data High
0.011887383,83.3,83.3,3,17,AQI Data O3,Traffic Data High
0.011303441,86.5,86.5,3,17,AQI Data O3,Traffic Data High
0.010135558,89.7,89.7,3,17,AQI Data O3,Traffic Data High
0.010135558,60.5,93.7,4,17,AQI Data O3,Traffic Data High
0.010010428,43.4,99.3,4,16,AQI Data O3,Traffic Data High
0.010135558,99.3,99.3,3,16,AQI Data O3,Traffic Data High
0.010010428,100.4,101.1,4,16,AQI Data O3,Traffic Data High
0.010010428,101.4,102.2,4,16,AQI Data O3,Traffic Data High
0.010010428,102.5,103.1,4,16,AQI Data O3,Traffic Data High
0.010010428,103.3,103.3,4,16,AQI Data O3,Traffic Data High
0.010010428,34.1,104.5,4,15,AQI Data O3,Traffic Data High
0.011678832,105.7,105.7,4,16,AQI Data O3,Traffic Data High
0.010010428,106.1,106.3,4,15,AQI Data O3,Traffic Data High
0.011303441,108.9,108.9,4,16,AQI Data O3,Traffic Data High
0.010010428,32.9,112.1,5,15,AQI Data O3,Traffic Data High
0.011220021,112.1,112.1,4,17,AQI Data O3,Traffic Data High
0.010719499,115.3,115.3,4,17,AQI Data O3,Traffic Data High
0.010010428,19.5,117.1,5,14,AQI Data O3,Traffic Data High
0.010010428,15.9,117.9,5,13,AQI Data O3,Traffic Data High
0.010260688,118.1,118.1,6,14,AQI Data O3,Traffic Data High
0.010010428,15.9,118.2,6,13,AQI Data O3,Traffic Data High
0.010010428,9.7,118.5,6,7,AQI Data O3,Traffic Data High
0.010010428,12.1,118.5,6,8,AQI Data O3,Traffic Data High
0.01105318,118.5,118.5,5,16,AQI Data O3,Traffic Data High
0.010010428,9.7,118.6,6,6,AQI Data O3,Traffic Data High
0.010010428,12.1,118.6,6,6,AQI Data O3,Traffic Data High
0.010010428,118.5,118.6,6,6,AQI Data O3,Traffic Data High
0.010010428,12.1,121.2,8,8,AQI Data O3,Traffic Data High
0.010010428,118.5,121.2,8,8,AQI Data O3,Traffic Data High
0.01092805,121.7,121.7,4,16,AQI Data O3,Traffic Data High
0.010093848,124.9,124.9,5,15,AQI Data O3,Traffic Data High
0.010010428,14.6,126.1,10,13,AQI Data O3,Traffic Data High
0.010010428,126.3,126.7,10,13,AQI Data O3,Traffic Data High
0.010010428,126.9,126.9,10,13,AQI Data O3,Traffic Data High
0.010010428,12.9,127.7,11,13,AQI Data O3,Traffic Data High
0.010010428,127.7,127.7,10,13,AQI Data O3,Traffic Data High
0.010260688,128.1,128.1,5,15,AQI Data O3,Traffic Data High
0.010010428,128,128.2,10,13,AQI Data O3,Traffic Data High
0.010010428,127.7,130.1,10,12,AQI Data O3,Traffic Data High
0.010093848,131.1,131.1,10,12,AQI Data O3,Traffic Data High
0.01088634,131.3,131.3,5,13,AQI Data O3,Traffic Data High
0.010594369,134.5,134.5,10,13,AQI Data O3,Traffic Data High
0.010010428,7.4,137.7,11,12,AQI Data O3,Traffic Data High
0.010010428,6.5,140,12,12,AQI Data O3,Traffic Data High
0.01080292,140.9,140.9,11,12,AQI Data O3,Traffic Data High
0.010010428,141.1,141.1,11,12,AQI Data O3,Traffic Data High
0.010093848,147.3,147.3,11,11,AQI Data O3,Traffic Data High
0.010552659,7,7,14,132,AQI Data CO,Traffic Data High
0.010385819,7,10,14,127,AQI Data CO,Traffic Data High
0.010010428,4,11,14,101,AQI Data CO,Traffic Data High
0.010010428,5,11,14,104,AQI Data CO,Traffic Data High
0.010010428,6,11,14,110,AQI Data CO,Traffic Data High
0.010010428,7,11,14,126,AQI Data CO,Traffic Data High
0.010010428,7,13,15,122,AQI Data CO,Traffic Data Car
0.010010428,7,13,125,125,AQI Data CO,Traffic Data Car
0.010093848,13,13,14,128,AQI Data CO,Traffic Data Car
0.010010428,7,14,15,113,AQI Data CO,Traffic Data Car
0.010010428,7,14,115,115,AQI Data CO,Traffic Data Car
0.010010428,7,14,120,120,AQI Data CO,Traffic Data Car
0.010010428,7,14,122,122,AQI Data CO,Traffic Data Car
0.010052138,13,14,15,113,AQI Data CO,Traffic Data Car
0.010010428,13,14,115,115,AQI Data CO,Traffic Data Car
0.010010428,13,14,120,120,AQI Data CO,Traffic Data Car
0.010093848,13,14,122,122,AQI Data CO,Traffic Data Car
0.010010428,7,16,15,110,AQI Data CO,Traffic Data Car
0.010052138,13,16,15,110,AQI Data CO,Traffic Data Car
0.010010428,7,17,15,109,AQI Data CO,Traffic Data Car
0.010052138,13,17,15,109,AQI Data CO,Traffic Data Car
0.010010428,7,19,15,108,AQI Data CO,Traffic Data Car
0.010052138,13,19,15,108,AQI Data CO,Traffic Data Car
0.010302398,19,19,15,109,AQI Data CO,Traffic Data Car
0.010010428,7,20,15,101,AQI Data CO,Traffic Data Car
0.010052138,13,20,15,101,AQI Data CO,Traffic Data Car
0.010135558,19,20,15,101,AQI Data CO,Traffic Data Car
0.010010428,7,21,15,96,AQI Data CO,Traffic Data Car
0.010052138,13,21,15,96,AQI Data CO,Traffic Data Car
0.010135558,19,21,15,96,AQI Data CO,Traffic Data Car
0.010010428,7,22,15,67,AQI Data CO,Traffic Data Car
0.010010428,7,22,69,77,AQI Data CO,Traffic Data Car
0.010010428,7,22,85,85,AQI Data CO,Traffic Data Car
0.010010428,7,22,87,96,AQI Data CO,Traffic Data Car
0.010052138,13,22,15,67,AQI Data CO,Traffic Data Car
0.010052138,13,22,69,77,AQI Data CO,Traffic Data Car
0.010052138,13,22,85,85,AQI Data CO,Traffic Data Car
0.010010428,13,22,87,96,AQI Data CO,Traffic Data Car
0.010052138,19,22,15,67,AQI Data CO,Traffic Data Car
0.010052138,19,22,69,77,AQI Data CO,Traffic Data Car
